embryo_id,latent_status,coverage,n_chromosomes,threshold_n_abnormal,bayes_n_abnormal,mean_abs_signal,sum_abs_signal,mean_posterior,sum_posterior,data_split
sim_0765,normal,9.516595447762494,22,2,0,0.2490698126660408,5.479535878652898,0.17243789616319125,3.7936337155902073,evaluation
sim_0766,normal,12.616619416591092,22,1,0,0.19687846769869824,4.331326289371361,0.15017247317672136,3.3037944098878698,calibration
sim_0767,abnormal,6.375795327721328,22,2,0,0.26856016408658284,5.908323609904822,0.14411730235159873,3.1705806517351722,calibration
sim_0768,ambiguous,11.843008430792276,22,0,0,0.269181546986105,5.92199403369431,0.17043206185989657,3.7495053609177242,evaluation
sim_0769,normal,15.599590854590952,22,1,0,0.24252490679351807,5.335547949457397,0.19261023139534275,4.23742509069754,evaluation
sim_0770,normal,17.08851329124817,22,0,0,0.16663826721766217,3.666041878788568,0.1408052086599771,3.097714590519496,calibration
sim_0771,normal,8.475608386803984,22,0,0,0.26912855562454335,5.920828223739954,0.14231027316457875,3.1308260096207325,evaluation
sim_0772,ambiguous,9.023407256812492,22,0,0,0.22498431812770037,4.949654998809407,0.13186517581846577,2.9010338680062473,evaluation
sim_0773,ambiguous,14.532348177590357,22,0,0,0.2502616045792685,5.505755300743907,0.18213821198278507,4.007040663621272,calibration
sim_0774,normal,8.271178374664036,22,1,0,0.23472449054907485,5.163938792079646,0.1429260962212902,3.1443741168683843,calibration
sim_0775,abnormal,12.100779783696051,22,1,0,0.3027875430858877,6.661325947889528,0.18950407958448204,4.169089750858605,evaluation
sim_0776,normal,9.202744462075044,22,5,0,0.3679699441520779,8.095338771345714,0.2212805417320932,4.86817191810605,evaluation
sim_0777,normal,7.871594582851944,22,0,0,0.278926150553239,6.136375312171258,0.1471847546256703,3.2380646017647465,calibration
sim_0778,ambiguous,10.205640086188584,22,1,0,0.2586193320304575,5.6896253046700656,0.1627367935416588,3.580209457916493,evaluation
sim_0779,abnormal,9.480967630056917,22,0,0,0.1767985911961041,3.8895690063142907,0.1259474682547675,2.770844301604885,evaluation
sim_0780,abnormal,8.642257876637407,22,1,0,0.3286306633677854,7.229874594091279,0.17743761929088395,3.9036276243994465,evaluation
sim_0781,normal,8.144156720078799,22,1,0,0.2909753911459567,6.401458605211048,0.1567865531478398,3.4493041692524757,evaluation
sim_0782,ambiguous,12.783479545468325,22,0,0,0.1923003896961104,4.230608573314429,0.1323127935039044,2.9108814570858965,evaluation
sim_0783,ambiguous,18.650825865101474,22,0,0,0.17531976402354005,3.857034808517881,0.15296701108442268,3.365274243857299,calibration
sim_0784,normal,8.711757536912092,22,3,1,0.3155990751626944,6.943179653579277,0.19202870484488796,4.224631506587535,evaluation
sim_0785,normal,6.604545635640346,22,1,0,0.3425872193829041,7.536918826423889,0.17123961697171028,3.767271573377626,calibration
sim_0786,ambiguous,7.291785196357812,22,2,0,0.295230689738688,6.495075174251136,0.19413017913016306,4.270863940863587,calibration
sim_0787,abnormal,10.715712712562453,22,1,1,0.2665274577193844,5.863604069826457,0.17527878869255137,3.8561333512361298,calibration
sim_0788,normal,10.055161812936083,22,2,0,0.24736365880775585,5.442000493770629,0.1666280567607803,3.6658172487371665,calibration
sim_0789,abnormal,6.848089900328166,22,1,0,0.18751973376886444,4.125434142915018,0.13483706142489313,2.966415351347649,evaluation
sim_0790,abnormal,10.8251325680681,22,1,0,0.2242009036045313,4.9324198792996885,0.14752483061569258,3.2455462735452367,evaluation
sim_0791,normal,9.656274493652738,22,0,0,0.16715997211494346,3.6775193865287563,0.12534275963311672,2.7575407119285678,evaluation
sim_0792,normal,11.159076775518727,22,2,0,0.26734865747005604,5.881670464341233,0.18550540475569677,4.081118904625329,evaluation
sim_0793,abnormal,9.614900309071519,22,3,1,0.2791385620815964,6.141048365795121,0.2005740326274069,4.412628717802951,calibration
sim_0794,normal,5.991677506093256,22,1,0,0.25619893278463357,5.636376521261939,0.1369900500758514,3.0137811016687315,calibration
sim_0795,normal,16.207920178371772,22,1,0,0.20895123946124536,4.596927268147398,0.17260738847022733,3.7973625463450014,calibration
sim_0796,ambiguous,16.141399693561464,22,1,0,0.2733376076629595,6.013427368585109,0.20278974221723867,4.461374328779251,calibration
sim_0797,ambiguous,10.146220937400155,22,1,0,0.2694407102141189,5.927695624710616,0.1695236571181261,3.729520456598774,evaluation
sim_0798,abnormal,17.222149755287276,22,0,0,0.24050651305453352,5.291143287199738,0.1836332856718038,4.039932284779684,calibration
sim_0799,normal,13.792710023261208,22,0,0,0.18858799754580988,4.148935946007818,0.14291668873318397,3.144167152130047,evaluation
sim_0800,normal,7.04803309224388,22,1,0,0.23444313769637426,5.157749029320234,0.14208534428649142,3.125877574302811,evaluation
sim_0801,ambiguous,13.419216822921527,22,1,0,0.19418995793104893,4.272179074483076,0.1444391097533259,3.17766041457317,evaluation
sim_0802,normal,6.768088624229061,22,2,0,0.2799736799763012,6.159420959478626,0.14771393933298416,3.2497066653256512,evaluation
sim_0803,ambiguous,8.885982770163547,22,0,0,0.21406354708807715,4.709398035937697,0.13841776662478694,3.045190865745313,evaluation
sim_0804,ambiguous,11.858746652393888,22,0,0,0.17664606122122276,3.8862133468669007,0.12097886795752812,2.6615350950656187,calibration
sim_0805,normal,15.976071120926097,22,0,0,0.16076863681078554,3.536910009837282,0.1176984020872035,2.589364845918477,calibration
sim_0806,ambiguous,7.645886526251375,22,0,0,0.2139975032008848,4.707945070419465,0.12798697587143473,2.8157134691715644,evaluation
sim_0807,abnormal,10.859055735395687,22,1,0,0.26681047922145,5.8698305428719,0.17696313880681,3.89318905374982,calibration
sim_0808,ambiguous,15.19182167686675,22,0,0,0.20915852534556217,4.6014875576023675,0.15589061103311508,3.4295934427285317,calibration
sim_0809,normal,10.132499534419088,22,0,0,0.235207534656358,5.174565762439876,0.14755028426682928,3.246106253870244,evaluation
sim_0810,ambiguous,5.329681581322581,22,1,0,0.24718828459604292,5.438142261112944,0.13520420697124907,2.97449255336748,evaluation
sim_0811,normal,13.850168009516002,22,1,0,0.19877432937563413,4.37303524626395,0.17212387908954543,3.7867253399699994,evaluation
sim_0812,ambiguous,12.42455969868344,22,0,0,0.1732451901479542,3.811394183254992,0.1246437803276205,2.742163167207651,evaluation
sim_0813,ambiguous,13.872221904984627,22,0,0,0.19613709308966806,4.315016047972698,0.14668495769798034,3.2270690693555673,calibration
sim_0814,ambiguous,9.819663003831728,22,1,0,0.2295809741422818,5.0507814311302,0.1484708747497743,3.266359244495035,evaluation
sim_0815,ambiguous,15.330687916139691,22,1,0,0.24380381924408956,5.363684023369971,0.197614629965255,4.34752185923561,calibration
sim_0816,ambiguous,10.613834686723509,22,1,0,0.2474151436866641,5.44313316110661,0.15741218591514122,3.463068090133107,calibration
sim_0817,abnormal,10.169709398834769,22,0,0,0.24495075405448627,5.388916589198698,0.1516836156872807,3.337039545120175,evaluation
sim_0818,normal,9.713939433407278,22,0,0,0.2106176502091774,4.633588304601902,0.13038829838899885,2.8685425645579747,calibration
sim_0819,normal,22.447205503477306,22,0,0,0.24777471871046425,5.451043811630213,0.23951068537022535,5.269235078144958,evaluation
sim_0820,abnormal,13.369877346008286,22,3,0,0.2864037962300749,6.3008835170616475,0.21668629591441602,4.767098510117153,evaluation
sim_0821,abnormal,4.287812346717567,22,3,0,0.3290501070522748,7.239102355150045,0.14681140720447564,3.229850958498464,evaluation
sim_0822,normal,8.530188911498763,22,0,0,0.19631101247615998,4.31884227447552,0.13267463796601103,2.918842035252243,calibration
sim_0823,normal,13.064438015692875,22,0,0,0.26164228506341414,5.7561302713951115,0.16898790515163367,3.717733913335941,calibration
sim_0824,normal,8.029794388048431,22,0,0,0.20655418348473403,4.544192036664149,0.13006338399015435,2.861394447783396,evaluation
sim_0825,ambiguous,7.482360646001033,22,0,0,0.3082312372257037,6.7810872189654825,0.14895632172960815,3.27703907805138,calibration
sim_0826,ambiguous,7.616987882310229,22,1,0,0.21947329645366667,4.828412521980667,0.1451414926204829,3.193112837650624,calibration
sim_0827,ambiguous,11.323786140736296,22,1,0,0.2311846134068426,5.086061494950537,0.1574380161174397,3.4636363545836737,calibration
sim_0828,normal,8.311290777299465,22,1,0,0.30341973410096745,6.675234150221284,0.15785286476713928,3.472763024877064,calibration
sim_0829,abnormal,9.96606172624069,22,2,0,0.26412898450708167,5.810837659155797,0.17564255003735507,3.8641361008218116,evaluation
sim_0830,normal,9.543142964789258,22,3,0,0.2969905885937616,6.5337929490627555,0.21276169033362974,4.680757187339855,calibration
sim_0831,abnormal,9.48364531713973,22,2,0,0.2529347642045088,5.564564812499193,0.1552060441858973,3.414532972089741,calibration
sim_0832,abnormal,8.313583191661294,22,2,0,0.259488439039182,5.7087456588620045,0.15483098056183853,3.406281572360448,calibration
sim_0833,ambiguous,7.590263262491577,22,2,0,0.257364823932593,5.662026126517046,0.15292600025717107,3.3643720056577635,calibration
sim_0834,abnormal,17.087613993577055,22,2,1,0.34747940328125204,7.644546872187545,0.3059647558123404,6.731224627871488,calibration
sim_0835,ambiguous,13.638214847006823,22,0,0,0.2056184429493388,4.523605744885454,0.12842633194832498,2.8253793028631495,calibration
sim_0836,ambiguous,10.483728734014349,22,1,0,0.22505542526093042,4.951219355740469,0.1617852696171848,3.5592759315780658,evaluation
sim_0837,abnormal,10.498490213983475,22,3,0,0.3061038230076684,6.7342841061687055,0.21426779981453176,4.713891595919699,calibration
sim_0838,ambiguous,10.833470637080389,22,2,0,0.2750589577585877,6.051297070688929,0.17779375627011115,3.9114626379424458,calibration
sim_0839,abnormal,19.087808645152624,22,1,1,0.2606611061630749,5.734544335587648,0.2484207357983111,5.465256187562844,calibration
sim_0840,abnormal,8.81129045606498,22,6,0,0.4139791968947878,9.10754233168533,0.2529733284930282,5.565413226846621,calibration
sim_0841,ambiguous,6.6792755049174035,22,1,0,0.2946525013182573,6.482355029001661,0.1482082271123096,3.2605809964708112,evaluation
sim_0842,ambiguous,10.265465824244403,22,1,0,0.18469147231487193,4.063212390927182,0.1324160814306481,2.9131537914742585,calibration
sim_0843,abnormal,12.181678882016488,22,2,2,0.3471333835022835,7.636934437050237,0.23775942879052436,5.230707433391536,evaluation
sim_0844,ambiguous,10.471703881925981,22,0,0,0.2208963684877387,4.859720106730251,0.13569268008763324,2.985238961927931,evaluation
sim_0845,ambiguous,8.649569331191772,22,0,0,0.17130242936220005,3.768653445968401,0.12504304474493724,2.7509469843886194,evaluation
sim_0846,abnormal,13.523140243759482,22,3,0,0.3088379142201911,6.794434112844204,0.23808978095230354,5.237975180950678,evaluation
sim_0847,normal,17.038139692511358,22,0,0,0.2034176857518973,4.475189086541741,0.15933114530978237,3.505285196815212,calibration
sim_0848,abnormal,10.189349420787927,22,2,0,0.23732195344470908,5.2210829757836,0.1710284580446721,3.762626076982786,evaluation
sim_0849,abnormal,19.19402592455478,22,2,2,0.24446145135374073,5.3781519297822955,0.23631221190596075,5.198868661931137,calibration
sim_0850,normal,6.109877238944832,22,2,0,0.25134586621272753,5.529609056680006,0.14220347231272948,3.1284763908800484,calibration
sim_0851,ambiguous,7.562334456457919,22,1,0,0.28482050120837443,6.266051026584238,0.151720188277695,3.33784414210929,evaluation
sim_0852,normal,14.844369624484859,22,2,1,0.2672344786347511,5.879158529964524,0.2049447313598574,4.508784089916864,calibration
sim_0853,normal,8.188153304309077,22,2,0,0.25073225942544625,5.516109707359818,0.15568541504392744,3.4250791309664037,evaluation
sim_0854,abnormal,14.983036181014683,22,3,0,0.3033958795485653,6.6747093500684365,0.258081090790192,5.677783997384223,evaluation
sim_0855,normal,7.930935897696573,22,1,0,0.2508771782185342,5.5192979208077535,0.13978836161817748,3.0753439555999047,calibration
sim_0856,ambiguous,15.366282511773107,22,1,0,0.25529029685368343,5.6163865307810354,0.1851183160734564,4.072602953616041,evaluation
sim_0857,ambiguous,8.754451559451095,22,0,0,0.19914441685203593,4.381177170744791,0.1288054119337278,2.8337190625420114,calibration
sim_0858,abnormal,9.886412308864077,22,1,0,0.31062830533678104,6.833822717409182,0.18094270010747043,3.9807394023643496,evaluation
sim_0859,normal,11.33174784580587,22,0,0,0.18620378292451634,4.09648322433936,0.13145044948691284,2.891909888712082,calibration
sim_0860,abnormal,6.469473888531909,22,1,0,0.2727439399031969,6.000366677870332,0.14122729039145526,3.107000388612016,calibration
sim_0861,normal,9.85369390944015,22,1,0,0.25644847812328,5.64186651871216,0.16416478138945986,3.611625190568117,evaluation
sim_0862,normal,10.076381232664303,22,0,0,0.23990496117012744,5.277909145742804,0.13666633558783398,3.0066593829323476,calibration
sim_0863,ambiguous,15.442244671694864,22,2,0,0.3175171692891506,6.985377724361312,0.2734066215137117,6.014945673301658,calibration
sim_0864,abnormal,6.928428373117684,22,1,0,0.22055943818877288,4.852307640153003,0.13419331019570588,2.9522528243055293,evaluation
sim_0865,ambiguous,15.656531816144495,22,0,0,0.2421700724373605,5.327741593621931,0.1741862729090148,3.832098003998326,calibration
sim_0866,abnormal,9.677412499642225,22,1,0,0.3309650745398473,7.281231639876641,0.1953517661563689,4.297738855440116,calibration
sim_0867,abnormal,8.790802536049267,22,1,0,0.24558011990263567,5.402762637857984,0.14621683645076125,3.2167704019167473,calibration
sim_0868,normal,13.831599079972168,22,0,0,0.18244334916756103,4.013753681686342,0.12471842218634231,2.743805288099531,calibration
sim_0869,ambiguous,11.11929485967836,22,1,0,0.19761306811836088,4.34748749860394,0.14052460435114197,3.091541295725124,evaluation
sim_0870,abnormal,13.622931252688884,22,1,0,0.19507952897668657,4.291749637487104,0.15471400462341128,3.403708101715048,calibration
sim_0871,normal,17.61934522522719,22,0,0,0.17537131703731199,3.8581689748208636,0.15539546201532217,3.418700164337088,evaluation
sim_0872,ambiguous,9.812584355132591,22,4,0,0.375134849858557,8.252966696888254,0.21809989802293286,4.798197756504523,calibration
sim_0873,abnormal,5.415359621523861,22,2,0,0.3194039638266249,7.026887204185747,0.1486194505816152,3.269627912795534,evaluation
sim_0874,normal,8.363013530768159,22,1,0,0.3062447685580626,6.737384908277377,0.16393951700854525,3.606669374187996,calibration
sim_0875,normal,9.271855357180556,22,2,1,0.3206611098446802,7.0545444165829645,0.20433554624542494,4.495382017399348,calibration
sim_0876,abnormal,10.29245092606751,22,1,0,0.22963140385065103,5.0518908847143225,0.14887647612415558,3.275282474731423,evaluation
sim_0877,normal,5.807823211004672,22,0,0,0.19971110975969786,4.393644414713353,0.1298776143917459,2.8573075166184094,evaluation
sim_0878,abnormal,7.80391103475256,22,4,0,0.3261286778445423,7.17483091257993,0.18235070135606746,4.011715429833484,calibration
sim_0879,ambiguous,8.487583105243067,22,1,0,0.18096748503716334,3.981284670817593,0.1369637233463148,3.0132019136189254,calibration
sim_0880,normal,9.260488733803639,22,1,1,0.2497246331325388,5.493941928915853,0.15949710653655708,3.5089363438042556,calibration
sim_0881,ambiguous,8.008640464818571,22,1,0,0.22136218678264313,4.869968109218149,0.13918416209904824,3.0620515661790617,evaluation
sim_0882,ambiguous,8.360872146837513,22,2,0,0.3085296806548333,6.787652974406334,0.17573481640063235,3.866165960813912,calibration
sim_0883,ambiguous,18.558240954535247,22,0,0,0.23255706125553482,5.116255347621767,0.19573124630657301,4.306087418744606,evaluation
sim_0884,normal,9.3863970878457,22,0,0,0.2745644904491899,6.040418789882178,0.15714253279048132,3.4571357213905887,calibration
sim_0885,normal,6.353574126079467,22,1,0,0.20801822572854467,4.5764009660279825,0.13189505142996322,2.9016911314591907,evaluation
sim_0886,abnormal,6.872966158261406,22,2,0,0.2173893277720392,4.782565210984862,0.1431323692450202,3.1489121233904442,evaluation
sim_0887,normal,10.088515543941295,22,2,0,0.30561419573199183,6.72351230610382,0.19273306103410512,4.240127342750313,evaluation
sim_0888,normal,19.212092765356427,22,0,0,0.22543813465707188,4.959638962455581,0.19589393637169045,4.30966660017719,calibration
sim_0889,abnormal,12.374980965525426,22,1,0,0.2321024990719162,5.106254979582157,0.17209586161393756,3.7861089555066263,evaluation
sim_0890,normal,6.384680190408761,22,3,0,0.32908068591177986,7.239775090059157,0.15607457981942363,3.43364075602732,calibration
sim_0891,normal,9.81769171113825,22,0,0,0.16776018710126725,3.690724116227879,0.12479723371831687,2.745539141802971,evaluation
sim_0892,normal,7.627561220994673,22,0,0,0.19858313050586565,4.368828871129044,0.12962562348233567,2.8517637166113845,evaluation
sim_0893,ambiguous,6.694808635318292,22,1,0,0.257168169088601,5.657699719949222,0.1509587852305664,3.321093275072461,calibration
sim_0894,normal,10.314134260498246,22,0,0,0.21730903143758923,4.780798691626964,0.15182162236180413,3.340075691959691,evaluation
sim_0895,abnormal,23.493773794200937,22,0,0,0.2706208868053763,5.953659509718279,0.2791764800983547,6.141882562163803,evaluation
sim_0896,ambiguous,16.416070421639933,22,0,0,0.2851621058781834,6.273566329320034,0.19563122664619592,4.30388698621631,evaluation
sim_0897,abnormal,6.136518722793109,22,2,0,0.2891231970982779,6.360710336162114,0.15685657179086915,3.450844579399121,calibration
sim_0898,abnormal,11.499164922985026,22,0,0,0.21317830027906962,4.689922606139532,0.14366150331067568,3.1605530728348645,calibration
sim_0899,normal,12.376709571944845,22,1,0,0.23575410004843256,5.186590201065516,0.17122649913837565,3.766982981044264,evaluation
sim_0900,abnormal,13.729532002561571,22,0,0,0.242858594670801,5.3428890827576225,0.1648464636013559,3.6266221992298298,evaluation
sim_0901,abnormal,11.661190898041573,22,1,0,0.25875488687293013,5.692607511204463,0.17912113153920928,3.940664893862604,calibration
sim_0902,abnormal,16.998456168093377,22,0,0,0.22531829737185025,4.957002542180705,0.18578050929513562,4.087171204492984,evaluation
sim_0903,ambiguous,6.412105577135955,22,1,0,0.2424763813006855,5.334480388615081,0.14244154416455473,3.133713971620204,calibration
sim_0904,normal,13.228991561270869,22,0,0,0.22354405995069732,4.917969318915341,0.15016914356222763,3.3037211583690076,evaluation
sim_0905,abnormal,8.865799404404452,22,1,0,0.2342172987154766,5.152780571740486,0.1428310808627247,3.142283778979943,evaluation
sim_0906,normal,8.371788746952886,22,2,1,0.32508947644810865,7.151968481858391,0.1913358184483835,4.209388005864437,calibration
sim_0907,abnormal,14.584033256275541,22,0,0,0.24452053737286228,5.37945182220297,0.19219266590040018,4.228238649808804,calibration
sim_0908,ambiguous,20.958760280739085,22,0,0,0.1538233289211773,3.3841132362659008,0.11883664036489372,2.614406088027662,evaluation
sim_0909,ambiguous,11.505412664911653,22,1,0,0.20179160980894145,4.439415415796712,0.14071565185281287,3.095744340761883,calibration
sim_0910,abnormal,13.119362199625936,22,4,3,0.385550127691844,8.482102809220567,0.2678549683124181,5.892809302873199,evaluation
sim_0911,ambiguous,8.610793992271029,22,1,0,0.25659605641212746,5.645113241066804,0.14694429853266028,3.232774567718526,calibration
sim_0912,normal,10.925696999576575,22,1,0,0.23414956916133356,5.151290521549338,0.1606862202430982,3.5350968453481606,calibration
sim_0913,ambiguous,6.165142100090709,22,1,0,0.2301588791488071,5.063495341273756,0.1406425880932523,3.094136938051551,evaluation
sim_0914,normal,10.680672709939948,22,1,0,0.31904215665681596,7.018927446449951,0.1679851895405565,3.6956741698922433,evaluation
sim_0915,ambiguous,16.817290638757093,22,1,0,0.22810240433158688,5.0182528952949115,0.19588643036732384,4.309501468081124,calibration
sim_0916,ambiguous,16.375450761077676,22,0,0,0.236250251217788,5.197505526791336,0.18854407489738415,4.1479696477424515,evaluation
sim_0917,abnormal,9.57795833712681,22,4,0,0.3388330813891396,7.454327790561072,0.20183209131907232,4.440306009019591,calibration
sim_0918,normal,10.524463634780368,22,1,0,0.23351732465447833,5.137381142398524,0.14537131329570377,3.1981688925054828,evaluation
sim_0919,ambiguous,6.134795108075391,22,0,0,0.22655737953265281,4.984262349718362,0.13092833708121998,2.8804234157868396,evaluation
sim_0920,normal,4.821254870902264,22,2,0,0.2617446895412739,5.758383169908026,0.1414973914092312,3.1129426110030862,evaluation
sim_0921,abnormal,12.347245734522478,22,2,1,0.25526983310411927,5.615936328290624,0.19730375829187122,4.340682682421167,evaluation
sim_0922,ambiguous,7.5889039369145275,22,0,0,0.27366072981401923,6.0205360559084236,0.1434014550050507,3.154832010111115,evaluation
sim_0923,ambiguous,10.304918132813127,22,2,0,0.27466264857149625,6.0425782685729175,0.1766219398402622,3.8856826764857684,evaluation
sim_0924,ambiguous,12.50242047150831,22,1,0,0.2076440857836154,4.568169887239539,0.1455098666503014,3.201217066306631,calibration
sim_0925,ambiguous,16.631877224349495,22,1,1,0.28955437982025733,6.370196356045661,0.241484136643377,5.312651006154295,calibration
sim_0926,abnormal,15.710062103200645,22,1,1,0.32967373777093767,7.2528222309606285,0.22187373347250064,4.881222136395015,calibration
sim_0927,ambiguous,14.003453779444964,22,0,0,0.25393078576798894,5.586477286895756,0.15933432544828524,3.505355159862275,evaluation
sim_0928,ambiguous,8.883046251450008,22,0,0,0.14818527181507243,3.2600759799315937,0.12396287330518346,2.727183212714036,evaluation
sim_0929,ambiguous,14.679552180855534,22,1,0,0.2374135479337729,5.223098054543004,0.18021769306461316,3.9647892474214896,calibration
sim_0930,abnormal,7.381549748113809,22,5,0,0.5163541997846547,11.359792395262403,0.2604540554788638,5.729989220535003,evaluation
sim_0931,abnormal,7.297093261053359,22,0,0,0.2897936742309603,6.375460833081127,0.1519197346718664,3.3422341627810606,calibration
sim_0932,abnormal,6.483456785651104,22,3,0,0.30459764634214176,6.701148219527119,0.16466623925058926,3.622657263512964,evaluation
sim_0933,normal,10.133932159516528,22,0,0,0.19798980500160535,4.355775710035317,0.12975209574582056,2.854546106408052,evaluation
sim_0934,normal,12.369252269989794,22,2,1,0.30988533545161295,6.817477379935485,0.20805681730955103,4.577249980810123,calibration
sim_0935,normal,14.730459771998166,22,1,0,0.23978437424306961,5.275256233347531,0.1710577507956277,3.7632705175038095,evaluation
sim_0936,ambiguous,14.369570256901872,22,1,0,0.20309221230473393,4.468028670704146,0.15364195453836593,3.3801229998440503,calibration
sim_0937,ambiguous,10.603889846760385,22,1,0,0.23326523349200243,5.131835136824054,0.14892807416366072,3.2764176316005353,evaluation
sim_0938,ambiguous,8.937443492548429,22,0,0,0.26258018416681217,5.7767640516698675,0.1494948454624868,3.2888866001747092,calibration
sim_0939,ambiguous,10.061532983504595,22,1,0,0.2488442272232764,5.474572998912081,0.15819344314265577,3.4802557491384265,calibration
sim_0940,normal,12.13707366717769,22,1,0,0.247772273645933,5.450990020210526,0.17046383564495723,3.750204384189059,calibration
sim_0941,abnormal,14.777308546745793,22,1,0,0.23791347640766133,5.2340964809685495,0.19210769890743065,4.226369375963474,calibration
sim_0942,ambiguous,7.94661832899751,22,1,0,0.27305752251056137,6.0072654952323505,0.16013110978737025,3.5228844153221455,evaluation
sim_0943,normal,6.724989818999008,22,1,0,0.20483009067913335,4.5062619949409335,0.14616762390793964,3.215687725974672,calibration
sim_0944,ambiguous,5.049326399395186,22,0,0,0.2724653572100474,5.994237858621043,0.1363004522742282,2.9986099500330203,evaluation
sim_0945,normal,6.321603887317078,22,2,0,0.30837812721801006,6.784318798796222,0.16294551891010792,3.584801416022374,evaluation
sim_0946,ambiguous,7.7694283616975754,22,0,0,0.20195384960347257,4.442984691276397,0.1353500972336188,2.977702139139613,calibration
sim_0947,normal,8.212396515978998,22,0,0,0.2705585726196971,5.952288597633338,0.1452015208184971,3.1944334580069365,calibration
sim_0948,normal,10.90913201673491,22,2,0,0.2547898515557267,5.605376734225987,0.18141946857280608,3.9912283086017335,evaluation
sim_0949,normal,7.4735291849382,22,1,0,0.21061701833618682,4.63357440339611,0.13383542862353734,2.9443794297178214,calibration
sim_0950,abnormal,9.05423269584323,22,0,0,0.2541007082051653,5.590215580513636,0.14371879041674004,3.161813389168281,evaluation
sim_0951,ambiguous,6.971603805941813,22,0,0,0.23664854219344358,5.206267928255759,0.13034159424663905,2.867515073426059,calibration
sim_0952,normal,6.771198645963609,22,1,0,0.23889022835123294,5.255585023727125,0.14739292631844167,3.242644379005717,calibration
sim_0953,abnormal,8.896679504063101,22,0,0,0.2110160201468013,4.642352443229629,0.1370694387506411,3.015527652514104,calibration
sim_0954,normal,6.152849672893404,22,3,0,0.2935840012433411,6.458848027353504,0.14709843467590464,3.236165562869902,evaluation
sim_0955,ambiguous,7.775577557113708,22,1,0,0.290176413719416,6.383881101827152,0.14998982417116036,3.299776131765528,calibration
sim_0956,normal,23.409693556901573,22,0,0,0.21446639005294132,4.718260581164709,0.20127828474431989,4.4281222643750375,calibration
sim_0957,normal,10.671017433515594,22,2,0,0.29863062263635504,6.56987369799981,0.1972656831887837,4.339845030153241,evaluation
sim_0958,ambiguous,8.050732467419724,22,2,0,0.2876514440367131,6.328331768807688,0.16514178870575982,3.633119351526716,evaluation
sim_0959,normal,9.820432141499412,22,0,0,0.2052727304460078,4.516000069812171,0.13164909675532066,2.8962801286170543,evaluation
sim_0960,normal,12.743311812119796,22,0,0,0.19495480759155526,4.289005767014215,0.1333275608032096,2.933206337670611,calibration
sim_0961,ambiguous,11.125162679122926,22,1,0,0.2721640018207365,5.9876080400562035,0.16906983408081377,3.7195363497779033,evaluation
sim_0962,abnormal,9.291563134085985,22,0,0,0.2190540859940664,4.819189891869461,0.1340195965319454,2.9484311237027985,evaluation
sim_0963,ambiguous,6.063411019163272,22,1,0,0.24693772636203423,5.432629979964753,0.14110136246779587,3.104229974291509,evaluation
sim_0964,normal,9.054299031950057,22,1,0,0.1678397640916489,3.692474810016276,0.12701962151098095,2.7944316732415806,evaluation
sim_0965,abnormal,14.955202235897781,22,2,0,0.27269487283863697,5.999287202450014,0.21649582576622584,4.762908166856969,calibration
sim_0966,ambiguous,10.364782598209827,22,1,0,0.244663266917381,5.382591872182382,0.161756065402899,3.5586334388637777,evaluation
sim_0967,normal,11.440502565717171,22,1,0,0.1890436022402274,4.158959249285003,0.14191047381089836,3.122030423839764,calibration
sim_0968,normal,10.244082138236616,22,0,0,0.16600977755791946,3.6522151062742285,0.1268671857573658,2.7910780866620475,evaluation
sim_0969,ambiguous,12.320316261542823,22,1,0,0.2529670183781932,5.56527440432025,0.15044534695124512,3.309797632927393,calibration
sim_0970,abnormal,19.16642773655793,22,2,2,0.3122589723166412,6.869697390966106,0.2842592303548528,6.253703067806762,calibration
sim_0971,ambiguous,12.050653626703006,22,0,0,0.18636301461817734,4.099986321599901,0.13913413129870913,3.060950888571601,evaluation
sim_0972,ambiguous,5.944919803263356,22,0,0,0.174221926198769,3.8328823763729183,0.12735749508662858,2.801864891905829,evaluation
sim_0973,ambiguous,11.236031022266049,22,0,0,0.22953619987393675,5.049796397226609,0.14922073781820397,3.2828562320004875,calibration
sim_0974,ambiguous,8.669259615103641,22,0,0,0.1864781370589356,4.102519015296583,0.12479181060420791,2.745419833292574,calibration
sim_0975,ambiguous,10.37702528745192,22,0,0,0.15502409396517822,3.4105300672339207,0.12044885472647691,2.6498748039824918,calibration
sim_0976,normal,7.99035034799894,22,0,0,0.20010547680572438,4.402320489725937,0.1310432121587326,2.8829506674921173,calibration
sim_0977,normal,15.490555949385191,22,0,0,0.1637019318883953,3.601442501544697,0.1318079043279662,2.8997738952152567,evaluation
sim_0978,ambiguous,9.966651525967304,22,0,0,0.16204092813023907,3.5649004188652595,0.12042347169347825,2.6493163772565214,calibration
sim_0979,normal,11.993410431418909,22,0,0,0.25950981468539563,5.709215923078704,0.1665475842323394,3.6640468531114667,evaluation
sim_0980,normal,8.57369817610356,22,3,0,0.28957690286130894,6.370691862948797,0.19171038432496862,4.21762845514931,evaluation
sim_0981,ambiguous,23.63518020142986,22,3,3,0.33390438312378234,7.345896428723212,0.36095012337731963,7.940902714301032,evaluation
sim_0982,abnormal,9.52719924470878,22,2,0,0.27179314597862647,5.979449211529783,0.1644460864761236,3.6178139024747193,evaluation
