embryo_id,latent_status,coverage,n_chromosomes,threshold_n_abnormal,bayes_n_abnormal,mean_abs_signal,sum_abs_signal,mean_posterior,sum_posterior,data_split,evaluation_label,classifier,rule_name,embryo_call
sim_0714,normal,21.571030717027625,22,2,2,0.334108035841015,7.350376788502331,0.32790584127479294,7.213928508045445,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0716,ambiguous,10.33157037688838,22,0,0,0.19684036985331854,4.330488136773008,0.1280647328881318,2.8174241235389,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0718,normal,7.689561173797242,22,0,0,0.21857914183733096,4.808741120421281,0.13198713879401394,2.903717053468307,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0720,abnormal,11.79018116811165,22,2,0,0.25312474223175424,5.568744329098593,0.19140777818082336,4.210971119978114,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0723,normal,12.190296237313841,22,0,0,0.19595208728124794,4.3109459201874545,0.129221333051109,2.842869327124398,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0724,abnormal,5.780002040742841,22,0,0,0.26491611185838,5.8281544608843605,0.13842433115391156,3.045335285386054,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0725,normal,14.944518331634917,22,1,0,0.22174368823253912,4.87836114111586,0.17718314768447604,3.898029249058473,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0726,ambiguous,9.3573328396823,22,3,0,0.2912308479877436,6.40707865573036,0.170254396005448,3.745596712119856,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0727,normal,8.150671687097496,22,0,0,0.1472545131905294,3.239599290191647,0.12037986113648148,2.6483569450025928,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0730,normal,8.797491150271238,22,0,0,0.19006183729937073,4.181360420586156,0.1315313249252652,2.893689148355834,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0732,normal,8.098436408702005,22,2,0,0.28923043547162297,6.363069580375705,0.16508157166107032,3.6317945765435473,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0733,normal,7.243119263388632,22,1,0,0.24506039996685083,5.391328799270719,0.14134197753704952,3.1095235058150896,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0735,abnormal,9.755033079618944,22,1,0,0.213893231097876,4.705651084153272,0.15852045403054432,3.487449988671975,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0736,ambiguous,10.664450059809118,22,1,0,0.2674517549519239,5.8839386089423265,0.17663949677902863,3.8860689291386294,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0740,abnormal,11.561977557959901,22,0,0,0.2942773801199809,6.47410236263958,0.18283770283218984,4.022429462308176,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0742,normal,15.33619232037651,22,0,0,0.23671737140374036,5.207782170882288,0.17630716012025596,3.8787575226456315,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0743,abnormal,13.20598730848377,22,1,0,0.2640549288733745,5.80920843521424,0.17008501012284616,3.741870222702616,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0744,normal,8.370958811253672,22,2,0,0.22415627098931581,4.931437961764948,0.1517144739583931,3.3377184270846483,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0745,abnormal,11.447995690060187,22,1,0,0.3114652798929393,6.852236157644665,0.19938446497715034,4.386458229497308,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0746,abnormal,10.118848985760135,22,0,0,0.17783116426754478,3.9122856138859854,0.12411860948259956,2.73060940861719,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0747,normal,18.55490820323683,22,0,0,0.20912394264100628,4.600726738102138,0.15268410184729572,3.359050240640506,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0749,ambiguous,10.964591582542216,22,1,0,0.2916542372094775,6.416393218608505,0.16608890492868517,3.6539559084310738,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0751,abnormal,5.416591793391197,22,3,0,0.3898436959498732,8.576561310897212,0.1826487532007923,4.01827257041743,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0759,ambiguous,8.447591251099835,22,2,0,0.23530674129326307,5.176748308451788,0.15459442852342486,3.401077427515347,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0761,abnormal,14.832380301936185,22,1,1,0.2419634711169831,5.323196364573628,0.19419309522879855,4.272248095033568,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0763,abnormal,12.943455339085386,22,1,1,0.28851707338209165,6.347375614406016,0.20110007845978667,4.424201726115307,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0764,ambiguous,12.0814260269113,22,1,0,0.2720002311737587,5.984005085822691,0.177456401836397,3.9040408404007336,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0765,normal,9.516595447762494,22,2,0,0.2490698126660408,5.479535878652898,0.17243789616319125,3.7936337155902073,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0768,ambiguous,11.843008430792276,22,0,0,0.269181546986105,5.92199403369431,0.17043206185989657,3.7495053609177242,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0769,normal,15.599590854590952,22,1,0,0.24252490679351807,5.335547949457397,0.19261023139534275,4.23742509069754,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0771,normal,8.475608386803984,22,0,0,0.26912855562454335,5.920828223739954,0.14231027316457875,3.1308260096207325,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0772,ambiguous,9.023407256812492,22,0,0,0.22498431812770037,4.949654998809407,0.13186517581846577,2.9010338680062473,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0775,abnormal,12.100779783696051,22,1,0,0.3027875430858877,6.661325947889528,0.18950407958448204,4.169089750858605,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0776,normal,9.202744462075044,22,5,0,0.3679699441520779,8.095338771345714,0.2212805417320932,4.86817191810605,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0778,ambiguous,10.205640086188584,22,1,0,0.2586193320304575,5.6896253046700656,0.1627367935416588,3.580209457916493,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0779,abnormal,9.480967630056917,22,0,0,0.1767985911961041,3.8895690063142907,0.1259474682547675,2.770844301604885,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0780,abnormal,8.642257876637407,22,1,0,0.3286306633677854,7.229874594091279,0.17743761929088395,3.9036276243994465,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0781,normal,8.144156720078799,22,1,0,0.2909753911459567,6.401458605211048,0.1567865531478398,3.4493041692524757,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0782,ambiguous,12.783479545468325,22,0,0,0.1923003896961104,4.230608573314429,0.1323127935039044,2.9108814570858965,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0784,normal,8.711757536912092,22,3,1,0.3155990751626944,6.943179653579277,0.19202870484488796,4.224631506587535,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0789,abnormal,6.848089900328166,22,1,0,0.18751973376886444,4.125434142915018,0.13483706142489313,2.966415351347649,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0790,abnormal,10.8251325680681,22,1,0,0.2242009036045313,4.9324198792996885,0.14752483061569258,3.2455462735452367,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0791,normal,9.656274493652738,22,0,0,0.16715997211494346,3.6775193865287563,0.12534275963311672,2.7575407119285678,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0792,normal,11.159076775518727,22,2,0,0.26734865747005604,5.881670464341233,0.18550540475569677,4.081118904625329,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0797,ambiguous,10.146220937400155,22,1,0,0.2694407102141189,5.927695624710616,0.1695236571181261,3.729520456598774,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0799,normal,13.792710023261208,22,0,0,0.18858799754580988,4.148935946007818,0.14291668873318397,3.144167152130047,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0800,normal,7.04803309224388,22,1,0,0.23444313769637426,5.157749029320234,0.14208534428649142,3.125877574302811,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0801,ambiguous,13.419216822921527,22,1,0,0.19418995793104893,4.272179074483076,0.1444391097533259,3.17766041457317,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0802,normal,6.768088624229061,22,2,0,0.2799736799763012,6.159420959478626,0.14771393933298416,3.2497066653256512,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0803,ambiguous,8.885982770163547,22,0,0,0.21406354708807715,4.709398035937697,0.13841776662478694,3.045190865745313,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0806,ambiguous,7.645886526251375,22,0,0,0.2139975032008848,4.707945070419465,0.12798697587143473,2.8157134691715644,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0809,normal,10.132499534419088,22,0,0,0.235207534656358,5.174565762439876,0.14755028426682928,3.246106253870244,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0810,ambiguous,5.329681581322581,22,1,0,0.24718828459604292,5.438142261112944,0.13520420697124907,2.97449255336748,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0811,normal,13.850168009516002,22,1,0,0.19877432937563413,4.37303524626395,0.17212387908954543,3.7867253399699994,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0812,ambiguous,12.42455969868344,22,0,0,0.1732451901479542,3.811394183254992,0.1246437803276205,2.742163167207651,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0814,ambiguous,9.819663003831728,22,1,0,0.2295809741422818,5.0507814311302,0.1484708747497743,3.266359244495035,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0817,abnormal,10.169709398834769,22,0,0,0.24495075405448627,5.388916589198698,0.1516836156872807,3.337039545120175,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0819,normal,22.447205503477306,22,0,0,0.24777471871046425,5.451043811630213,0.23951068537022535,5.269235078144958,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0820,abnormal,13.369877346008286,22,3,0,0.2864037962300749,6.3008835170616475,0.21668629591441602,4.767098510117153,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0821,abnormal,4.287812346717567,22,3,0,0.3290501070522748,7.239102355150045,0.14681140720447564,3.229850958498464,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0824,normal,8.029794388048431,22,0,0,0.20655418348473403,4.544192036664149,0.13006338399015435,2.861394447783396,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0829,abnormal,9.96606172624069,22,2,0,0.26412898450708167,5.810837659155797,0.17564255003735507,3.8641361008218116,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0836,ambiguous,10.483728734014349,22,1,0,0.22505542526093042,4.951219355740469,0.1617852696171848,3.5592759315780658,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0841,ambiguous,6.6792755049174035,22,1,0,0.2946525013182573,6.482355029001661,0.1482082271123096,3.2605809964708112,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0843,abnormal,12.181678882016488,22,2,2,0.3471333835022835,7.636934437050237,0.23775942879052436,5.230707433391536,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0844,ambiguous,10.471703881925981,22,0,0,0.2208963684877387,4.859720106730251,0.13569268008763324,2.985238961927931,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0845,ambiguous,8.649569331191772,22,0,0,0.17130242936220005,3.768653445968401,0.12504304474493724,2.7509469843886194,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0846,abnormal,13.523140243759482,22,3,0,0.3088379142201911,6.794434112844204,0.23808978095230354,5.237975180950678,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0848,abnormal,10.189349420787927,22,2,0,0.23732195344470908,5.2210829757836,0.1710284580446721,3.762626076982786,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0851,ambiguous,7.562334456457919,22,1,0,0.28482050120837443,6.266051026584238,0.151720188277695,3.33784414210929,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0853,normal,8.188153304309077,22,2,0,0.25073225942544625,5.516109707359818,0.15568541504392744,3.4250791309664037,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0854,abnormal,14.983036181014683,22,3,0,0.3033958795485653,6.6747093500684365,0.258081090790192,5.677783997384223,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0856,ambiguous,15.366282511773107,22,1,0,0.25529029685368343,5.6163865307810354,0.1851183160734564,4.072602953616041,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0858,abnormal,9.886412308864077,22,1,0,0.31062830533678104,6.833822717409182,0.18094270010747043,3.9807394023643496,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0861,normal,9.85369390944015,22,1,0,0.25644847812328,5.64186651871216,0.16416478138945986,3.611625190568117,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0864,abnormal,6.928428373117684,22,1,0,0.22055943818877288,4.852307640153003,0.13419331019570588,2.9522528243055293,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0869,ambiguous,11.11929485967836,22,1,0,0.19761306811836088,4.34748749860394,0.14052460435114197,3.091541295725124,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0871,normal,17.61934522522719,22,0,0,0.17537131703731199,3.8581689748208636,0.15539546201532217,3.418700164337088,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0873,abnormal,5.415359621523861,22,2,0,0.3194039638266249,7.026887204185747,0.1486194505816152,3.269627912795534,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0876,abnormal,10.29245092606751,22,1,0,0.22963140385065103,5.0518908847143225,0.14887647612415558,3.275282474731423,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0877,normal,5.807823211004672,22,0,0,0.19971110975969786,4.393644414713353,0.1298776143917459,2.8573075166184094,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0881,ambiguous,8.008640464818571,22,1,0,0.22136218678264313,4.869968109218149,0.13918416209904824,3.0620515661790617,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0883,ambiguous,18.558240954535247,22,0,0,0.23255706125553482,5.116255347621767,0.19573124630657301,4.306087418744606,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0885,normal,6.353574126079467,22,1,0,0.20801822572854467,4.5764009660279825,0.13189505142996322,2.9016911314591907,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0886,abnormal,6.872966158261406,22,2,0,0.2173893277720392,4.782565210984862,0.1431323692450202,3.1489121233904442,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0887,normal,10.088515543941295,22,2,0,0.30561419573199183,6.72351230610382,0.19273306103410512,4.240127342750313,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0889,abnormal,12.374980965525426,22,1,0,0.2321024990719162,5.106254979582157,0.17209586161393756,3.7861089555066263,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0891,normal,9.81769171113825,22,0,0,0.16776018710126725,3.690724116227879,0.12479723371831687,2.745539141802971,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0892,normal,7.627561220994673,22,0,0,0.19858313050586565,4.368828871129044,0.12962562348233567,2.8517637166113845,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0894,normal,10.314134260498246,22,0,0,0.21730903143758923,4.780798691626964,0.15182162236180413,3.340075691959691,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0895,abnormal,23.493773794200937,22,0,0,0.2706208868053763,5.953659509718279,0.2791764800983547,6.141882562163803,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0896,ambiguous,16.416070421639933,22,0,0,0.2851621058781834,6.273566329320034,0.19563122664619592,4.30388698621631,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0899,normal,12.376709571944845,22,1,0,0.23575410004843256,5.186590201065516,0.17122649913837565,3.766982981044264,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0900,abnormal,13.729532002561571,22,0,0,0.242858594670801,5.3428890827576225,0.1648464636013559,3.6266221992298298,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0902,abnormal,16.998456168093377,22,0,0,0.22531829737185025,4.957002542180705,0.18578050929513562,4.087171204492984,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0904,normal,13.228991561270869,22,0,0,0.22354405995069732,4.917969318915341,0.15016914356222763,3.3037211583690076,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0905,abnormal,8.865799404404452,22,1,0,0.2342172987154766,5.152780571740486,0.1428310808627247,3.142283778979943,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0908,ambiguous,20.958760280739085,22,0,0,0.1538233289211773,3.3841132362659008,0.11883664036489372,2.614406088027662,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0910,abnormal,13.119362199625936,22,4,3,0.385550127691844,8.482102809220567,0.2678549683124181,5.892809302873199,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,abnormal
sim_0913,ambiguous,6.165142100090709,22,1,0,0.2301588791488071,5.063495341273756,0.1406425880932523,3.094136938051551,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0914,normal,10.680672709939948,22,1,0,0.31904215665681596,7.018927446449951,0.1679851895405565,3.6956741698922433,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0916,ambiguous,16.375450761077676,22,0,0,0.236250251217788,5.197505526791336,0.18854407489738415,4.1479696477424515,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0918,normal,10.524463634780368,22,1,0,0.23351732465447833,5.137381142398524,0.14537131329570377,3.1981688925054828,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0919,ambiguous,6.134795108075391,22,0,0,0.22655737953265281,4.984262349718362,0.13092833708121998,2.8804234157868396,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0920,normal,4.821254870902264,22,2,0,0.2617446895412739,5.758383169908026,0.1414973914092312,3.1129426110030862,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0921,abnormal,12.347245734522478,22,2,1,0.25526983310411927,5.615936328290624,0.19730375829187122,4.340682682421167,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0922,ambiguous,7.5889039369145275,22,0,0,0.27366072981401923,6.0205360559084236,0.1434014550050507,3.154832010111115,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0923,ambiguous,10.304918132813127,22,2,0,0.27466264857149625,6.0425782685729175,0.1766219398402622,3.8856826764857684,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0927,ambiguous,14.003453779444964,22,0,0,0.25393078576798894,5.586477286895756,0.15933432544828524,3.505355159862275,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0928,ambiguous,8.883046251450008,22,0,0,0.14818527181507243,3.2600759799315937,0.12396287330518346,2.727183212714036,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0930,abnormal,7.381549748113809,22,5,0,0.5163541997846547,11.359792395262403,0.2604540554788638,5.729989220535003,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0932,abnormal,6.483456785651104,22,3,0,0.30459764634214176,6.701148219527119,0.16466623925058926,3.622657263512964,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0933,normal,10.133932159516528,22,0,0,0.19798980500160535,4.355775710035317,0.12975209574582056,2.854546106408052,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0935,normal,14.730459771998166,22,1,0,0.23978437424306961,5.275256233347531,0.1710577507956277,3.7632705175038095,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0937,ambiguous,10.603889846760385,22,1,0,0.23326523349200243,5.131835136824054,0.14892807416366072,3.2764176316005353,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0942,ambiguous,7.94661832899751,22,1,0,0.27305752251056137,6.0072654952323505,0.16013110978737025,3.5228844153221455,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0944,ambiguous,5.049326399395186,22,0,0,0.2724653572100474,5.994237858621043,0.1363004522742282,2.9986099500330203,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0945,normal,6.321603887317078,22,2,0,0.30837812721801006,6.784318798796222,0.16294551891010792,3.584801416022374,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0948,normal,10.90913201673491,22,2,0,0.2547898515557267,5.605376734225987,0.18141946857280608,3.9912283086017335,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0950,abnormal,9.05423269584323,22,0,0,0.2541007082051653,5.590215580513636,0.14371879041674004,3.161813389168281,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0954,normal,6.152849672893404,22,3,0,0.2935840012433411,6.458848027353504,0.14709843467590464,3.236165562869902,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0957,normal,10.671017433515594,22,2,0,0.29863062263635504,6.56987369799981,0.1972656831887837,4.339845030153241,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0958,ambiguous,8.050732467419724,22,2,0,0.2876514440367131,6.328331768807688,0.16514178870575982,3.633119351526716,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0959,normal,9.820432141499412,22,0,0,0.2052727304460078,4.516000069812171,0.13164909675532066,2.8962801286170543,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0961,ambiguous,11.125162679122926,22,1,0,0.2721640018207365,5.9876080400562035,0.16906983408081377,3.7195363497779033,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0962,abnormal,9.291563134085985,22,0,0,0.2190540859940664,4.819189891869461,0.1340195965319454,2.9484311237027985,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0963,ambiguous,6.063411019163272,22,1,0,0.24693772636203423,5.432629979964753,0.14110136246779587,3.104229974291509,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0964,normal,9.054299031950057,22,1,0,0.1678397640916489,3.692474810016276,0.12701962151098095,2.7944316732415806,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0966,ambiguous,10.364782598209827,22,1,0,0.244663266917381,5.382591872182382,0.161756065402899,3.5586334388637777,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0968,normal,10.244082138236616,22,0,0,0.16600977755791946,3.6522151062742285,0.1268671857573658,2.7910780866620475,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0971,ambiguous,12.050653626703006,22,0,0,0.18636301461817734,4.099986321599901,0.13913413129870913,3.060950888571601,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0972,ambiguous,5.944919803263356,22,0,0,0.174221926198769,3.8328823763729183,0.12735749508662858,2.801864891905829,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0977,normal,15.490555949385191,22,0,0,0.1637019318883953,3.601442501544697,0.1318079043279662,2.8997738952152567,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0979,normal,11.993410431418909,22,0,0,0.25950981468539563,5.709215923078704,0.1665475842323394,3.6640468531114667,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0980,normal,8.57369817610356,22,3,0,0.28957690286130894,6.370691862948797,0.19171038432496862,4.21762845514931,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0981,ambiguous,23.63518020142986,22,3,3,0.33390438312378234,7.345896428723212,0.36095012337731963,7.940902714301032,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,abnormal
sim_0982,abnormal,9.52719924470878,22,2,0,0.27179314597862647,5.979449211529783,0.1644460864761236,3.6178139024747193,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0984,normal,8.907619627068229,22,2,0,0.286567843645989,6.304492560211757,0.1670700069232265,3.6755401523109827,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0985,normal,8.37275774081791,22,0,0,0.1820654964280188,4.0054409214164135,0.12599309252835436,2.771848035623796,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
sim_0986,normal,10.195808382161669,22,0,0,0.15912079674867613,3.500657528470875,0.12480559742253484,2.7457231432957663,evaluation,out-of-sample evaluation,bayesian,ge_3_abnormal_chromosomes,normal
