embryo_id,latent_status,n_affected,classifier,rule_name,embryo_call,truth_binary
sim_0770,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0771,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0772,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0773,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0774,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0775,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0776,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0777,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0778,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0779,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0780,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0781,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0782,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0783,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0784,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0785,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0786,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0787,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0788,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0789,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0790,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0791,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0792,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0793,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0794,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0795,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0796,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0797,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0798,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0799,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0800,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0801,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0802,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0803,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0804,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0805,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0806,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0807,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0808,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0809,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0810,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0811,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0812,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0813,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0814,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0815,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0816,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0817,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0818,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0819,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0820,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0821,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0822,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0823,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0824,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0825,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0826,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0827,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0828,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0829,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0830,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0831,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0832,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0833,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0834,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0835,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0836,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0837,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0838,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0839,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0840,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0841,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0842,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0843,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0844,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0845,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0846,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0847,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0848,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0849,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0850,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0851,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0852,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0853,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0854,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0855,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0856,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0857,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0858,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0859,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0860,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0861,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0862,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0863,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0864,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0865,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0866,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0867,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0868,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0869,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0870,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0871,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0872,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0873,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0874,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0875,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0876,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0877,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0878,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0879,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0880,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0881,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0882,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0883,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0884,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0885,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0886,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0887,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0888,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0889,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0890,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0891,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0892,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0893,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0894,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0895,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0896,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0897,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0898,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0899,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0900,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0901,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0902,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0903,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0904,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0905,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0906,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0907,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0908,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0909,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0910,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0911,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0912,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0913,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0914,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0915,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0916,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0917,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0918,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0919,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0920,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0921,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0922,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0923,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0924,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0925,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0926,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0927,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0928,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0929,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0930,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0931,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0932,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0933,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0934,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0935,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0936,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0937,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0938,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0939,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0940,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0941,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0942,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0943,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0944,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0945,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0946,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0947,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0948,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0949,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0950,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0951,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0952,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0953,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0954,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0955,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0956,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0957,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0958,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0959,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0960,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0961,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0962,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0963,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0964,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0965,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0966,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0967,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0968,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0969,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0970,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0971,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0972,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0973,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0974,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0975,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0976,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0977,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0978,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0979,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0980,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0981,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0982,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0983,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0984,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0985,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0986,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0987,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0988,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0989,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0990,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_0991,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0992,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0993,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0994,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0995,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_0996,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0997,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_0998,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_0999,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1000,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1001,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1002,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1003,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1004,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1005,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1006,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1007,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1008,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1009,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1010,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1011,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1012,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1013,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1014,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1015,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1016,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1017,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1018,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1019,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1020,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1021,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1022,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1023,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1024,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1025,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1026,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1027,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1028,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1029,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1030,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1031,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1032,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1033,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1034,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1035,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1036,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1037,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1038,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1039,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1040,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1041,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1042,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1043,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1044,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1045,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1046,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1047,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1048,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1049,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1050,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1051,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1052,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1053,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1054,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1055,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1056,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1057,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1058,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
